species,decimalLongitude,decimalLatitude
Gloydius ussuriensis,126.148614,34.454982
Gloydius ussuriensis,126.234951,34.392447
Gloydius ussuriensis,127.648607,37.22381
Gloydius ussuriensis,127.58852,37.824459
Gloydius ussuriensis,128.612692,37.902591
Gloydius ussuriensis,128.617645,37.917368
Gloydius ussuriensis,126.698419,34.505705
Gloydius ussuriensis,128.015882,37.976772
Gloydius ussuriensis,128.456341,37.922497
Gloydius ussuriensis,127.863987,35.192904
Gloydius ussuriensis,128.742169,35.189508
Gloydius ussuriensis,128.547717,37.987927
Gloydius ussuriensis,128.212755,36.033714
Gloydius ussuriensis,127.90667,35.096194
Gloydius ussuriensis,126.592332,34.586546
Gloydius ussuriensis,127.946791,37.947761
Gloydius ussuriensis,128.467372,37.846294
Gloydius ussuriensis,126.606181,34.587056
Gloydius ussuriensis,128.721232,35.152558
Gloydius ussuriensis,128.817393,35.125597
Gloydius ussuriensis,127.912798,35.121353
Gloydius ussuriensis,128.742002,35.171538
Gloydius ussuriensis,126.686235,34.504236
Gloydius ussuriensis,126.584217,34.601289
Gloydius ussuriensis,126.587177,34.385123
Gloydius ussuriensis,127.998619,37.971584
Gloydius ussuriensis,128.876994,35.348417
Gloydius ussuriensis,128.816045,35.153349
Gloydius ussuriensis,128.03979,37.967409
Gloydius ussuriensis,128.450987,37.914891
Gloydius ussuriensis,128.464375,37.863832
Gloydius ussuriensis,128.962734,35.283589
Gloydius ussuriensis,128.671485,35.255177
Gloydius ussuriensis,127.94969,35.105277
Gloydius ussuriensis,127.946901,37.930451
Gloydius ussuriensis,128.856795,35.346759
Gloydius ussuriensis,127.831014,35.162465
Gloydius ussuriensis,128.70248,35.245347
Gloydius ussuriensis,128.010096,37.896944
Gloydius ussuriensis,127.916194,35.070986
Gloydius ussuriensis,128.835374,35.131759
Gloydius ussuriensis,127.927509,35.08164
Gloydius ussuriensis,128.185076,36.073066
Gloydius ussuriensis,128.932138,35.276231
Gloydius ussuriensis,128.831179,35.135822
Gloydius ussuriensis,127.968665,35.093617
Gloydius ussuriensis,128.419657,37.966692
Gloydius ussuriensis,127.849873,35.146759
Gloydius ussuriensis,128.725833,35.271717
Gloydius ussuriensis,128.398877,37.958542
Gloydius ussuriensis,128.714691,35.256115
Gloydius ussuriensis,128.615675,37.897863
Gloydius ussuriensis,127.373489,37.556681
Gloydius ussuriensis,129.273986,35.655492
Gloydius ussuriensis,128.295653,36.157426
Gloydius ussuriensis,127.137833,37.874432
Gloydius ussuriensis,129.211746,37.3787
Gloydius ussuriensis,129.178752,37.257976
Gloydius ussuriensis,129.062821,37.120175
Gloydius ussuriensis,129.045267,37.132018
Gloydius ussuriensis,129.215803,35.593079
Gloydius ussuriensis,129.055778,37.135125
Gloydius ussuriensis,129.182084,37.281802
Gloydius ussuriensis,128.345323,35.942042
Gloydius ussuriensis,128.327748,35.964021
Gloydius ussuriensis,127.149734,37.972407
Gloydius ussuriensis,127.400588,37.676302
Gloydius ussuriensis,126.698621,37.188308
Gloydius ussuriensis,128.0683,36.00134
Gloydius ussuriensis,128.02694,35.915725
Gloydius ussuriensis,127.614331,35.799826
Gloydius ussuriensis,127.699983,36.624326
Gloydius ussuriensis,127.576107,35.990638
Gloydius ussuriensis,127.662348,36.048072
Gloydius ussuriensis,127.613112,35.963237
Gloydius ussuriensis,127.795965,38.042047
Gloydius ussuriensis,129.025422,35.465494
Gloydius ussuriensis,129.104877,36.10031
Gloydius ussuriensis,129.016356,35.348892
Gloydius ussuriensis,127.99201,38.048
Gloydius ussuriensis,127.738741,38.05425
Gloydius ussuriensis,129.124976,36.125821
Gloydius ussuriensis,129.090587,36.098112
Gloydius ussuriensis,127.048047,34.920075
Gloydius ussuriensis,129.037184,35.865136
Gloydius ussuriensis,127.793116,38.02995
Gloydius ussuriensis,127.059453,34.924459
Gloydius ussuriensis,128.967144,35.40792
Gloydius ussuriensis,129.042077,35.391578
Gloydius ussuriensis,127.937807,38.065433
Gloydius ussuriensis,127.85192,37.997993
Gloydius ussuriensis,128.977079,35.794126
Gloydius ussuriensis,129.031112,35.856427
Gloydius ussuriensis,128.939882,35.508223
Gloydius ussuriensis,128.932048,35.488333
Gloydius ussuriensis,128.96555,35.448909
Gloydius ussuriensis,129.120096,36.065287
Gloydius ussuriensis,129.160703,36.082043
Gloydius ussuriensis,129.005639,35.851263
Gloydius ussuriensis,128.991738,35.498984
Gloydius ussuriensis,129.056436,35.864017
Gloydius ussuriensis,128.823945,35.460078
Gloydius ussuriensis,128.960924,35.535881
Gloydius ussuriensis,128.996503,35.498322
Gloydius ussuriensis,128.932889,35.407829
Gloydius ussuriensis,127.101039,34.883176
Gloydius ussuriensis,129.00275,35.833361
Gloydius ussuriensis,129.057587,35.80951
Gloydius ussuriensis,128.985704,35.578348
Gloydius ussuriensis,129.044801,35.454615
Gloydius ussuriensis,128.989731,35.364264
Gloydius ussuriensis,128.022748,38.077985
Gloydius ussuriensis,129.098432,36.061457
Gloydius ussuriensis,127.075343,34.896127
Gloydius ussuriensis,126.981278,34.315615
Gloydius ussuriensis,129.011061,35.865286
Gloydius ussuriensis,128.997553,35.797975
Gloydius ussuriensis,128.805202,35.487427
Gloydius ussuriensis,129.025138,35.560771
Gloydius ussuriensis,129.054631,36.085529
Gloydius ussuriensis,129.067677,36.046694
Gloydius ussuriensis,128.892859,35.569484
Gloydius ussuriensis,129.063338,35.589723
Gloydius ussuriensis,129.003225,35.422526
Gloydius ussuriensis,129.080234,36.0647
Gloydius ussuriensis,129.034006,35.834359
Gloydius ussuriensis,129.046287,35.757432
Gloydius ussuriensis,128.955588,35.532596
Gloydius ussuriensis,127.813481,38.008893
Gloydius ussuriensis,127.887931,38.038819
Gloydius ussuriensis,129.000523,35.854067
Gloydius ussuriensis,129.000441,35.846105
Gloydius ussuriensis,128.959289,35.391995
Gloydius ussuriensis,127.994351,38.068726
Gloydius ussuriensis,129.085354,36.040716
Gloydius ussuriensis,129.082001,35.854322
Gloydius ussuriensis,129.02584,35.781339
Gloydius ussuriensis,129.070355,35.601094
Gloydius ussuriensis,128.961803,35.578872
Gloydius ussuriensis,129.016872,35.565677
Gloydius ussuriensis,129.058664,35.48057
Gloydius ussuriensis,127.759422,38.052059
Gloydius ussuriensis,129.078488,36.082392
Gloydius ussuriensis,129.021026,35.84445
Gloydius ussuriensis,129.075706,35.818106
Gloydius ussuriensis,129.010187,35.539036
Gloydius ussuriensis,127.862546,38.0836
Gloydius ussuriensis,129.114277,36.102367
Gloydius ussuriensis,127.095797,34.925489
Gloydius ussuriensis,128.987909,35.537391
Gloydius ussuriensis,128.91905,35.438359
Gloydius ussuriensis,129.045656,35.422702
Gloydius ussuriensis,129.125089,36.112344
Gloydius ussuriensis,127.039589,35.007358
Gloydius ussuriensis,129.061747,35.844973
Gloydius ussuriensis,128.881818,35.568083
Gloydius ussuriensis,128.891379,35.562133
Gloydius ussuriensis,127.759826,38.05071
Gloydius ussuriensis,127.833474,38.0233
Gloydius ussuriensis,127.068469,34.914623
Gloydius ussuriensis,127.95777,37.267215
Gloydius ussuriensis,129.087227,36.071607
Gloydius ussuriensis,127.056522,34.897571
Gloydius ussuriensis,129.038631,35.810585
Gloydius ussuriensis,128.968363,35.460173
Gloydius ussuriensis,129.025164,35.526118
Gloydius ussuriensis,129.083389,35.5235
Gloydius ussuriensis,129.042244,35.409078
Gloydius ussuriensis,129.155237,36.087645
Gloydius ussuriensis,127.083675,34.882838
Gloydius ussuriensis,128.920049,35.56826
Gloydius ussuriensis,129.016839,35.458235
Gloydius ussuriensis,128.92909,35.40101
Gloydius ussuriensis,129.082123,36.118537
Gloydius ussuriensis,127.07295,34.879743
Gloydius ussuriensis,129.044847,35.872043
Gloydius ussuriensis,129.081357,35.848704
Gloydius ussuriensis,128.904719,35.59596
Gloydius ussuriensis,128.971917,35.493977
Gloydius ussuriensis,128.997038,35.502651
Gloydius ussuriensis,129.019811,35.449669
Gloydius ussuriensis,127.227125,34.846664
Gloydius ussuriensis,127.734172,37.089438
Gloydius ussuriensis,127.763471,34.630025
Gloydius ussuriensis,126.627885,33.396186
Gloydius ussuriensis,127.762708,34.622225
Gloydius ussuriensis,127.234231,34.86739
Gloydius ussuriensis,126.718238,33.400326
Gloydius ussuriensis,128.564177,35.334903
Gloydius ussuriensis,128.585303,35.29076
Gloydius ussuriensis,128.570405,35.303983
Gloydius ussuriensis,127.680725,34.808177
Gloydius ussuriensis,126.826782,33.478022
Gloydius ussuriensis,128.57713,35.302398
Gloydius ussuriensis,127.682772,34.813853
Gloydius ussuriensis,127.739076,34.647836
Gloydius ussuriensis,127.76474,34.613582
Gloydius ussuriensis,127.266655,34.553856
Gloydius ussuriensis,126.712587,33.473617
Gloydius ussuriensis,127.763115,34.620509
Gloydius ussuriensis,126.31134,33.277578
Gloydius ussuriensis,126.620742,33.440306
Gloydius ussuriensis,127.985689,37.902846
Gloydius ussuriensis,128.007971,37.8432
Gloydius ussuriensis,126.541982,33.410421
Gloydius ussuriensis,126.51793,33.301659
Gloydius ussuriensis,126.697669,34.335617
Gloydius ussuriensis,126.487103,33.39855
Gloydius ussuriensis,126.541957,34.141334
Gloydius ussuriensis,128.024663,37.98331
Gloydius ussuriensis,126.605353,33.377137
Gloydius ussuriensis,127.959853,37.918994
Gloydius ussuriensis,126.639397,34.142578
Gloydius ussuriensis,126.488876,33.389788
Gloydius ussuriensis,126.592955,34.222208
Gloydius ussuriensis,126.538538,33.401834
Gloydius ussuriensis,128.02393,37.977396
Gloydius ussuriensis,128.015192,37.967504
Gloydius ussuriensis,127.935008,37.907003
Gloydius ussuriensis,128.366639,38.073583
Gloydius ussuriensis,128.906952,37.581156
Gloydius ussuriensis,127.511003,35.306038
Gloydius ussuriensis,128.419891,38.12623
Gloydius ussuriensis,128.321383,38.162886
Gloydius ussuriensis,126.719813,34.844163
Gloydius ussuriensis,128.082272,37.859873
Gloydius ussuriensis,128.52002,38.086288
Gloydius ussuriensis,127.499681,35.299579
Gloydius ussuriensis,127.8607,35.002246
Gloydius ussuriensis,128.452877,38.359779
Gloydius ussuriensis,127.532742,35.325657
Gloydius ussuriensis,126.908755,34.869288
Gloydius ussuriensis,128.457099,38.272062
Gloydius ussuriensis,126.719072,34.857718
Gloydius ussuriensis,128.00836,34.761538
Gloydius ussuriensis,126.734215,34.856249
Gloydius ussuriensis,127.860877,34.983624
Gloydius ussuriensis,127.54512,35.338771
Gloydius ussuriensis,128.233478,35.854949
Gloydius ussuriensis,128.215591,35.386056
Gloydius ussuriensis,126.928424,34.883567
Gloydius ussuriensis,127.994853,34.759611
Gloydius ussuriensis,128.549415,38.144839
Gloydius ussuriensis,128.464863,38.135504
Gloydius ussuriensis,127.851375,34.992119
Gloydius ussuriensis,128.373428,38.161486
Gloydius ussuriensis,128.463474,38.078868
Gloydius ussuriensis,128.322809,38.125279
Gloydius ussuriensis,127.529322,35.251
Gloydius ussuriensis,127.986223,34.75059
Gloydius ussuriensis,128.445443,38.177627
Gloydius ussuriensis,126.925755,34.862998
Gloydius ussuriensis,129.206418,35.329409
Gloydius ussuriensis,129.114882,35.247167
Gloydius ussuriensis,129.082993,35.255479
Gloydius ussuriensis,128.054847,35.290336
Gloydius ussuriensis,128.066138,35.271047
Gloydius ussuriensis,129.034365,35.30502
Gloydius ussuriensis,127.864578,35.240213
Gloydius ussuriensis,128.050442,35.279918
Gloydius ussuriensis,129.242457,35.467189
Gloydius ussuriensis,129.312682,35.454107
Gloydius ussuriensis,129.241682,35.429669
Gloydius ussuriensis,129.175528,35.400084
Gloydius ussuriensis,127.812768,35.412811
Gloydius ussuriensis,127.812412,35.296893
Gloydius ussuriensis,127.839671,35.240447
Gloydius ussuriensis,129.243034,35.345308
Gloydius ussuriensis,129.03658,35.326641
Gloydius ussuriensis,127.644473,35.323999
Gloydius ussuriensis,128.030061,35.17647
Gloydius ussuriensis,129.019658,35.292388
Gloydius ussuriensis,129.071245,35.283723
Gloydius ussuriensis,127.814269,35.397128
Gloydius ussuriensis,128.013465,35.245811
Gloydius ussuriensis,129.180859,35.34411
Gloydius ussuriensis,129.236418,35.360685
Gloydius ussuriensis,129.214855,35.340833
Gloydius ussuriensis,127.632751,35.351349
Gloydius ussuriensis,127.939664,35.313948
Gloydius ussuriensis,128.043886,35.313022
Gloydius ussuriensis,129.213849,35.427193
Gloydius ussuriensis,129.067664,35.289437
Gloydius ussuriensis,129.077952,35.269431
Gloydius ussuriensis,127.63191,35.333336
Gloydius ussuriensis,128.013071,35.329155
Gloydius ussuriensis,128.063708,35.221409
Gloydius ussuriensis,129.176534,35.420945
Gloydius ussuriensis,129.231216,35.441517
Gloydius ussuriensis,129.245943,35.396759
Gloydius ussuriensis,129.062931,35.314817
Gloydius ussuriensis,129.117447,35.233617
Gloydius ussuriensis,129.030737,35.247209
Gloydius ussuriensis,129.21547,35.454363
Gloydius ussuriensis,129.19371,35.350561
Gloydius ussuriensis,129.21687,35.339107
Gloydius ussuriensis,127.800746,35.449988
Gloydius ussuriensis,129.183292,35.333084
Gloydius ussuriensis,129.083119,35.252105
Gloydius ussuriensis,129.051276,35.219257
Gloydius ussuriensis,129.09227,35.203296
Gloydius ussuriensis,129.075179,35.277034
Gloydius ussuriensis,129.053724,35.23413
Gloydius ussuriensis,129.212424,35.536814
Gloydius ussuriensis,129.104887,35.222803
Gloydius ussuriensis,127.791129,35.312527
Gloydius ussuriensis,127.845811,35.201493
Gloydius ussuriensis,129.223312,35.369014
Gloydius ussuriensis,129.246391,35.470673
Gloydius ussuriensis,129.099746,35.420486
Gloydius ussuriensis,129.071432,35.296324
Gloydius ussuriensis,129.077796,35.239089
Gloydius ussuriensis,128.021676,35.242318
Gloydius ussuriensis,129.248701,35.379063
Gloydius ussuriensis,127.788301,35.2611
Gloydius ussuriensis,129.043912,35.303121
Gloydius ussuriensis,127.781448,35.29663
Gloydius ussuriensis,129.23194,35.374776
Gloydius ussuriensis,129.244501,35.372972
Gloydius ussuriensis,129.218092,35.332142
Gloydius ussuriensis,129.05587,35.224124
Gloydius ussuriensis,129.031055,35.219039
Gloydius ussuriensis,127.351742,37.866221
Gloydius ussuriensis,127.75099,35.283122
Gloydius ussuriensis,127.892123,37.794205
Gloydius ussuriensis,127.261799,37.973051
Gloydius ussuriensis,127.857412,37.746703
Gloydius ussuriensis,126.625164,34.476383
Gloydius ussuriensis,127.667843,35.29695
Gloydius ussuriensis,127.816019,35.230338
Gloydius ussuriensis,127.667753,35.166623
Gloydius ussuriensis,127.886283,37.804807
Gloydius ussuriensis,127.877233,37.749677
Gloydius ussuriensis,127.655972,35.260496
Gloydius ussuriensis,127.784476,35.107628
Gloydius ussuriensis,126.35383,34.644143
Gloydius ussuriensis,127.982708,37.590341
Gloydius ussuriensis,127.952514,37.679497
Gloydius ussuriensis,127.911544,37.583577
Gloydius ussuriensis,129.336489,36.927675
Gloydius ussuriensis,129.279397,36.787468
Gloydius ussuriensis,129.323088,36.76075
Gloydius ussuriensis,129.258339,36.833265
Gloydius ussuriensis,129.230008,36.783774
Gloydius ussuriensis,127.02214,35.666867
Gloydius ussuriensis,126.894214,37.344639
Gloydius ussuriensis,127.185053,37.458532
Gloydius ussuriensis,129.278152,36.938556
Gloydius ussuriensis,129.20937,36.762189
Gloydius ussuriensis,129.346568,36.810797
Gloydius ussuriensis,127.152041,35.545017
Gloydius ussuriensis,126.907769,37.220276
Gloydius ussuriensis,129.346619,36.854218
Gloydius ussuriensis,126.981232,37.653491
Gloydius ussuriensis,129.15428,36.856738
Gloydius ussuriensis,129.391169,36.851362
Gloydius ussuriensis,129.088017,36.849992
Gloydius ussuriensis,129.352023,36.750174
Gloydius ussuriensis,129.189864,36.765402
Gloydius ussuriensis,126.947434,37.684729
Gloydius ussuriensis,126.69679,35.652069
Gloydius ussuriensis,129.194272,36.893731
Gloydius ussuriensis,127.158714,35.557313
Gloydius ussuriensis,126.339248,36.568421
Gloydius ussuriensis,126.577723,35.64822
Gloydius ussuriensis,128.414434,37.342297
Gloydius ussuriensis,129.102916,35.811347
Gloydius ussuriensis,128.321563,37.425546
Gloydius ussuriensis,127.459766,37.716385
Gloydius ussuriensis,128.405154,37.264059
Gloydius ussuriensis,128.449836,37.165102
Gloydius ussuriensis,128.098464,35.938246
Gloydius ussuriensis,128.800365,35.562763
Gloydius ussuriensis,129.119327,35.712749
Gloydius ussuriensis,127.398063,37.922469
Gloydius ussuriensis,128.472983,36.084404
Gloydius ussuriensis,127.487097,37.717884
Gloydius ussuriensis,128.221934,37.40729
Gloydius ussuriensis,128.415953,37.114909
Gloydius ussuriensis,126.67759,35.045583
Gloydius ussuriensis,126.835075,36.128519
Gloydius ussuriensis,128.272263,37.39048
Gloydius ussuriensis,127.420196,37.749695
Gloydius ussuriensis,128.135788,35.962987
Gloydius ussuriensis,127.1686,35.439672
Gloydius ussuriensis,129.038197,35.60962
Gloydius ussuriensis,127.380983,37.799388
Gloydius ussuriensis,128.480656,36.06592
Gloydius ussuriensis,129.095094,35.597963
Gloydius ussuriensis,126.905077,36.114876
Gloydius ussuriensis,128.287512,37.451208
Gloydius ussuriensis,128.109516,35.97508
Gloydius ussuriensis,127.475633,37.904686
Gloydius ussuriensis,128.321945,37.449544
Gloydius ussuriensis,128.453758,37.206735
Gloydius ussuriensis,127.589536,35.904027
Gloydius ussuriensis,128.130378,35.952467
Gloydius ussuriensis,129.225259,35.763219
Gloydius ussuriensis,129.038557,35.745749
Gloydius ussuriensis,128.29327,37.289973
Gloydius ussuriensis,127.801616,36.652403
Gloydius ussuriensis,127.836367,36.547364
Gloydius ussuriensis,128.013345,36.712682
Gloydius ussuriensis,128.086208,36.707527
Gloydius ussuriensis,128.0137,36.70643
Gloydius ussuriensis,128.020984,36.711649
Gloydius ussuriensis,127.640484,36.716691
Gloydius ussuriensis,127.649491,36.719004
Gloydius ussuriensis,127.073919,35.480146
Gloydius ussuriensis,127.211103,35.19956
Gloydius ussuriensis,127.144477,35.037357
Gloydius ussuriensis,127.351004,35.212645
Gloydius ussuriensis,126.963731,35.373948
Gloydius ussuriensis,127.245007,36.20303
Gloydius ussuriensis,126.949058,34.65207
Gloydius ussuriensis,126.864509,34.543852
Gloydius ussuriensis,126.880435,34.583522
Gloydius ussuriensis,128.569756,37.140847
Gloydius ussuriensis,126.897395,35.459077
Gloydius ussuriensis,127.203373,36.341804
Gloydius ussuriensis,128.701599,37.604159
Gloydius ussuriensis,126.799967,35.625079
Gloydius ussuriensis,127.283337,36.328633
Gloydius ussuriensis,127.312785,36.102812
Gloydius ussuriensis,128.675196,37.520562
Gloydius ussuriensis,126.986919,35.538817
Gloydius ussuriensis,126.893395,34.60431
Gloydius ussuriensis,126.906731,34.52135
Gloydius ussuriensis,127.280212,36.395069
Gloydius ussuriensis,126.891351,34.552087
Gloydius ussuriensis,126.845891,34.530382
Gloydius ussuriensis,127.185306,38.198595
Gloydius ussuriensis,129.232504,37.077832
Gloydius ussuriensis,129.294219,36.999316
Gloydius ussuriensis,128.738544,36.471921
Gloydius ussuriensis,128.811068,36.469927
Gloydius ussuriensis,128.822089,36.435698
Gloydius ussuriensis,128.721764,36.391977
Gloydius ussuriensis,128.807591,36.313217
Gloydius ussuriensis,128.958498,36.304509
Gloydius ussuriensis,127.844346,36.024667
Gloydius ussuriensis,128.319088,35.640254
Gloydius ussuriensis,128.88411,36.302605
Gloydius ussuriensis,126.908378,35.206246
Gloydius ussuriensis,127.175452,38.155328
Gloydius ussuriensis,127.003671,36.472455
Gloydius ussuriensis,128.738095,36.45418
Gloydius ussuriensis,127.849591,36.01372
Gloydius ussuriensis,128.07224,35.859645
Gloydius ussuriensis,128.714334,36.48625
Gloydius ussuriensis,126.930647,35.039564
Gloydius ussuriensis,126.669029,36.213291
Gloydius ussuriensis,128.757502,36.50947
Gloydius ussuriensis,128.80901,36.480242
Gloydius ussuriensis,128.731856,36.359842
Gloydius ussuriensis,127.216201,38.188151
Gloydius ussuriensis,127.946892,36.119476
Gloydius ussuriensis,129.292993,37.096132
Gloydius ussuriensis,128.107864,35.628368
Gloydius ussuriensis,128.190888,35.646309
Gloydius ussuriensis,127.863604,36.048128
Gloydius ussuriensis,128.027759,36.089462
Gloydius ussuriensis,128.702817,36.377959
Gloydius ussuriensis,126.908036,36.450493
Gloydius ussuriensis,126.782273,36.308096
Gloydius ussuriensis,128.74347,36.241179
Gloydius ussuriensis,128.037285,35.727357
Gloydius ussuriensis,128.854381,36.347023
Gloydius ussuriensis,128.040567,36.184812
Gloydius ussuriensis,128.729792,36.494397
Gloydius ussuriensis,128.900342,36.367809
Gloydius ussuriensis,128.754335,36.22765
Gloydius ussuriensis,128.173755,35.74131
Gloydius ussuriensis,128.730329,36.413902
Gloydius ussuriensis,128.957645,36.364987
Gloydius ussuriensis,128.978143,36.344906
Gloydius ussuriensis,128.211694,35.747298
Gloydius ussuriensis,129.158964,37.01582
Gloydius ussuriensis,126.825913,35.096893
Gloydius ussuriensis,127.960144,35.965945
Gloydius ussuriensis,128.287197,35.652527
Gloydius ussuriensis,127.060027,38.101298
Gloydius ussuriensis,126.847805,36.40348
Gloydius ussuriensis,128.200583,36.356623
Gloydius ussuriensis,128.049279,36.10137
Gloydius ussuriensis,128.672557,36.487855
Gloydius ussuriensis,128.766267,36.358049
Gloydius ussuriensis,128.865432,36.323603
Gloydius ussuriensis,127.97065,35.758483
Gloydius ussuriensis,128.098993,35.584335
Gloydius ussuriensis,129.309034,37.06529
Gloydius ussuriensis,127.042579,35.107558
Gloydius ussuriensis,128.07681,35.899513
Gloydius ussuriensis,127.979552,35.748762
Gloydius ussuriensis,128.082669,35.720353
Gloydius ussuriensis,128.726687,36.284124
Gloydius ussuriensis,127.926531,36.072144
Gloydius ussuriensis,128.073431,36.091684
Gloydius ussuriensis,128.871092,36.410429
Gloydius ussuriensis,127.82668,36.02792
Gloydius ussuriensis,128.053688,35.655353
Gloydius ussuriensis,128.154664,35.661586
Gloydius ussuriensis,127.907672,36.062858
Gloydius ussuriensis,128.723266,36.506962
Gloydius ussuriensis,128.830673,36.473656
Gloydius ussuriensis,128.732079,36.334624
Gloydius ussuriensis,127.951134,35.76712
Gloydius ussuriensis,128.095363,35.609852
Gloydius ussuriensis,128.226006,35.731261
Gloydius ussuriensis,127.104282,38.239741
Gloydius ussuriensis,127.011184,37.335875
Gloydius ussuriensis,128.772343,36.508528
Gloydius ussuriensis,128.895723,36.38143
Gloydius ussuriensis,128.929053,36.364304
Gloydius ussuriensis,128.818765,36.294126
Gloydius ussuriensis,127.919891,36.038702
Gloydius ussuriensis,128.095199,35.86951
Gloydius ussuriensis,128.072986,35.737583
Gloydius ussuriensis,128.083933,35.670415
Gloydius ussuriensis,128.341467,36.728838
Gloydius ussuriensis,127.84974,38.167573
Gloydius ussuriensis,127.801599,38.196375
Gloydius ussuriensis,127.604559,38.119309
Gloydius ussuriensis,127.471809,38.215649
Gloydius ussuriensis,127.971183,38.25216
Gloydius ussuriensis,128.12067,38.21211
Gloydius ussuriensis,128.098208,38.246827
Gloydius ussuriensis,127.733192,38.253154
Gloydius ussuriensis,127.531011,38.118142
Gloydius ussuriensis,127.60983,38.251962
Gloydius ussuriensis,127.553581,38.217628
Gloydius ussuriensis,126.740456,36.342674
Gloydius ussuriensis,126.680372,36.371091
Gloydius ussuriensis,128.039259,36.321961
Gloydius ussuriensis,127.016301,34.790665
Gloydius ussuriensis,127.286484,37.688067
Gloydius ussuriensis,127.306392,37.56891
Gloydius ussuriensis,127.306896,37.815307
Gloydius ussuriensis,126.97544,34.697065
Gloydius ussuriensis,127.453482,35.511328
Gloydius ussuriensis,127.292778,37.576719
Gloydius ussuriensis,128.966672,37.089073
Gloydius ussuriensis,127.297779,35.434976
Gloydius ussuriensis,128.134914,35.132383
Gloydius ussuriensis,128.155105,35.107484
Gloydius ussuriensis,128.148019,35.117619
Gloydius ussuriensis,126.927648,34.761689
Gloydius ussuriensis,127.330055,37.806796
Gloydius ussuriensis,127.318371,37.737654
Gloydius ussuriensis,128.971153,37.110346
Gloydius ussuriensis,128.546271,37.062664
Gloydius ussuriensis,129.152917,36.34587
Gloydius ussuriensis,127.709985,35.83453
Gloydius ussuriensis,129.091348,36.325929
Gloydius ussuriensis,127.69469,35.771955
Gloydius ussuriensis,127.608124,35.154983
Gloydius ussuriensis,129.178739,36.453398
Gloydius ussuriensis,129.238217,36.430645
Gloydius ussuriensis,129.149699,36.637811
Gloydius ussuriensis,129.166148,36.371806
Gloydius ussuriensis,129.255765,36.417886
Gloydius ussuriensis,127.891544,35.93268
Gloydius ussuriensis,127.432034,35.027963
Gloydius ussuriensis,129.189563,36.373476
Gloydius ussuriensis,129.190666,36.32431
Gloydius ussuriensis,127.76724,35.85398
Gloydius ussuriensis,127.533352,35.047186
Gloydius ussuriensis,129.184332,36.410888
Gloydius ussuriensis,127.699289,35.931806
Gloydius ussuriensis,127.788058,35.73817
Gloydius ussuriensis,128.589166,37.025274
Gloydius ussuriensis,129.021189,36.983768
Gloydius ussuriensis,127.767239,35.861194
Gloydius ussuriensis,128.371191,35.298383
Gloydius ussuriensis,128.288313,35.257021
Gloydius ussuriensis,129.181127,36.363148
Gloydius ussuriensis,126.8407,34.719161
Gloydius ussuriensis,127.799985,35.943746
Gloydius ussuriensis,127.547339,35.028656
Gloydius ussuriensis,128.524438,37.042985
Gloydius ussuriensis,127.439051,35.015715
Gloydius ussuriensis,127.595575,35.105426
Gloydius ussuriensis,127.777572,35.933604
Gloydius ussuriensis,128.20169,35.20078
Gloydius ussuriensis,128.804519,37.057948
Gloydius ussuriensis,127.502852,35.142478
Gloydius ussuriensis,127.550625,35.014995
Gloydius ussuriensis,128.182852,35.057774
Gloydius ussuriensis,127.479287,35.138465
Gloydius ussuriensis,129.280953,36.608803
Gloydius ussuriensis,129.132036,36.472659
Gloydius ussuriensis,129.239723,36.362454
Gloydius ussuriensis,129.151244,36.436406
Gloydius ussuriensis,128.184485,35.049181
Gloydius ussuriensis,127.184305,37.281217
Gloydius ussuriensis,129.060604,36.993455
Gloydius ussuriensis,126.548009,34.75469
Gloydius ussuriensis,128.115641,34.996789
Gloydius ussuriensis,128.096154,37.425919
Gloydius ussuriensis,128.976619,37.060674
Gloydius ussuriensis,128.273862,35.061963
Gloydius ussuriensis,128.145531,37.534548
Gloydius ussuriensis,128.076027,37.418327
Gloydius ussuriensis,128.035841,37.358888
Gloydius ussuriensis,128.483351,36.940007
Gloydius ussuriensis,127.97812,37.399611
Gloydius ussuriensis,129.092806,36.510443
Gloydius ussuriensis,127.926362,37.417345
Gloydius ussuriensis,127.991988,37.431734
Gloydius ussuriensis,128.40032,35.199572
Gloydius ussuriensis,128.115875,37.547707
Gloydius ussuriensis,128.076056,37.51465
Gloydius ussuriensis,128.164296,37.50728
Gloydius ussuriensis,128.064431,37.3399
Gloydius ussuriensis,129.066125,36.469311
Gloydius ussuriensis,128.023317,37.420444
Gloydius ussuriensis,128.977752,37.052293
Gloydius ussuriensis,128.130866,37.540082
Gloydius ussuriensis,128.135307,37.520265
Gloydius ussuriensis,128.113265,34.96948
Gloydius ussuriensis,128.429262,36.960019
Gloydius ussuriensis,127.993673,37.43981
Gloydius ussuriensis,129.046465,36.513551
Gloydius ussuriensis,128.015903,37.473117
Gloydius ussuriensis,128.186719,37.469726
Gloydius ussuriensis,127.984377,37.362813
Gloydius ussuriensis,128.053126,37.349369
Gloydius ussuriensis,127.981532,37.419358
Gloydius ussuriensis,128.075864,37.355174
Gloydius ussuriensis,128.395667,37.019424
Gloydius ussuriensis,126.715576,34.767418
Gloydius ussuriensis,128.356586,35.119456
Gloydius ussuriensis,128.119192,37.5067
Gloydius ussuriensis,128.628948,36.885392
Gloydius ussuriensis,128.926221,36.973155
