"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","elevation","elevationAccuracy","locality"
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",128.736111,32.718056,NA,2005,6,17,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874419","KUZ R60780",NA,NA,"Fukuejima Island, Goto-shi, Nagasaki Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",128.014167,32.882222,NA,2005,6,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874420","KUZ R60781",NA,NA,"Isahaya-shi, Nagawaki Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.259444,35.991667,NA,2004,3,26,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874251","KUZ R60234",NA,NA,"Omuracho, Fukui-shi, Fukui Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.393333,34.770556,NA,2004,4,13,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874253","KUZ R60241",NA,NA,"Toyohashi-shi, Aichi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.118083,35.297194,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874257","KUZ R60246",NA,NA,"Iwahara, Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.123306,35.299306,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874258","KUZ R60247",NA,NA,"Iwahara, Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.1225,35.298639,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874259","KUZ R60248",NA,NA,"Iwahara, Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.12375,35.299083,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874260","KUZ R60249",NA,NA,"Iwahara, Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.122083,35.299083,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874261","KUZ R60250",NA,NA,"Iwahara, Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.121528,35.299083,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874266","KUZ R60255",NA,NA,"Iwahara, Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.128944,35.315361,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874267","KUZ R60256",NA,NA,"Takematsu, Minami-ashigara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.166389,35.333,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874268","KUZ R60257",NA,NA,"Yamada, Oi-machi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.181333,35.310778,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874269","KUZ R60258",NA,NA,"Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.184528,35.307028,NA,2004,4,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874270","KUZ R60259",NA,NA,"Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.0915,35.346083,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874271","KUZ R60260",NA,NA,"Minami-ashigara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.096361,35.343861,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874272","KUZ R60261",NA,NA,"Minami-ashigara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.095083,35.3435,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874274","KUZ R60263",NA,NA,"Minami-ashigara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.090167,35.3445,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874276","KUZ R60265",NA,NA,"Minami-ashigara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.085861,35.351833,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874278","KUZ R60267",NA,NA,"Yamakita-machi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.082944,35.351833,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874279","KUZ R60268",NA,NA,"Yamakita-machi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.083333,35.3515,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874280","KUZ R60269",NA,NA,"Yamakita-machi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.139306,35.350028,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874282","KUZ R60271",NA,NA,"Matsuda-machi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.138667,35.347889,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874283","KUZ R60272",NA,NA,"Matsuda-machi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.138083,35.348972,NA,2004,4,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874286","KUZ R60275",NA,NA,"Matsuda-machi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.147472,35.295694,NA,2004,4,23,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874290","KUZ R60279",NA,NA,"Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",139.146861,35.296889,NA,2004,4,23,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874291","KUZ R60281",NA,NA,"Odawara-shi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",131.226944,32.563056,NA,2004,4,7,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874372","KUZ R60433",NA,NA,"Mt. Kurodake, Morotsuka-son, Miyazaki Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.486222,35.358944,NA,2004,5,7,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874300","KUZ R60310",NA,NA,"Nanbu-cho, Yamanashi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.490361,35.254722,NA,2004,5,7,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874301","KUZ R60311",NA,NA,"Nanbu-cho, Yamanashi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.490917,35.255861,NA,2004,5,7,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874302","KUZ R60312",NA,NA,"Nanbu-cho, Yamanashi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.582528,35.277028,NA,2004,5,7,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874303","KUZ R60313",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.583861,35.272611,NA,2004,5,7,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874304","KUZ R60314",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.49075,35.25825,NA,2004,5,8,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874305","KUZ R60315",NA,NA,"Nanbu-cho, Yamanashi Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.607139,35.156861,NA,2004,5,11,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874307","KUZ R60317",NA,NA,"Fujigawa-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.608472,35.156944,NA,2004,5,11,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874312","KUZ R60322",NA,NA,"Fujigawa-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.610361,35.157806,NA,2004,5,11,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874314","KUZ R60324",NA,NA,"Fujigawa-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",135.1625,34.045833,NA,2004,5,25,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874328","KUZ R60342",NA,NA,"Suhara, Yuasa-cho, Wakayama Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.810278,34.381389,NA,2004,5,26,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874330","KUZ R60344",NA,NA,"Isobe-cho, Mie Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.8075,34.385278,NA,2004,5,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874331","KUZ R60345",NA,NA,"Isobe-cho, Mie Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.525556,34.575833,NA,2004,5,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874333","KUZ R60347",NA,NA,"Matsusaka-shi, Mie Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.416389,34.4,NA,2004,5,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874335","KUZ R60349",NA,NA,"Odai-cho, Mie Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",130.815,32.986944,NA,2004,7,19,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874337","KUZ R60367",NA,NA,"Kikuchi Shrine, Kikuchi-shi, Kumamoto Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",132.085556,34.491111,NA,2004,7,30,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874343","KUZ R60378",NA,NA,"Hatsukaichi-shi, Hiroshima Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",137.423056,36.213056,NA,2004,7,27,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874370","KUZ R60416",NA,NA,"Nyukawa-mura, Gifu Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.549722,36.530278,NA,2004,8,9,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874352","KUZ R60393",NA,NA,"Tsumagoi-mura, Gunma Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.586694,35.255917,NA,2004,8,12,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874353","KUZ R60394",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.582944,35.272972,NA,2004,8,12,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874356","KUZ R60398",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.584056,35.256556,NA,2004,8,12,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874357","KUZ R60399",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.585583,35.275806,NA,2004,8,12,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874358","KUZ R60400",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.584444,35.274806,NA,2004,8,12,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874359","KUZ R60401",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.585278,35.276917,NA,2004,8,12,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874360","KUZ R60402",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.581278,35.251,NA,2004,8,13,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874361","KUZ R60403",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.580833,35.249333,NA,2004,8,14,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874363","KUZ R60405",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.576639,35.325583,NA,2004,8,14,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874364","KUZ R60407",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.583444,35.478583,NA,2004,8,14,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874365","KUZ R60408",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.596583,35.296639,NA,2004,8,14,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874366","KUZ R60409",NA,NA,"Fujinomiya-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.467472,35.213778,NA,2004,8,13,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874368","KUZ R60411",NA,NA,"Nanbu-cho, Yamanashi Pref."
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Plestiodon japonicus",135.76,35.024,"Kinki",2003,4,14,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2251551188","KUZ R59420",NA,NA,"Kyoto, Kyoto, Imperial Palace"
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Plestiodon japonicus",131.383,34.416,"Chubu-chiho",2003,5,8,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2251551190","KUZ R59935",NA,NA,"Yamaguchi, Hagi City, Hagi Castle"
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",130.892222,33.8725,NA,2003,7,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874170","KUZ R59856",NA,NA,"Kokurakita-ku, Kitakyushu-shi, Fukuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.869722,35.357222,NA,2003,8,21,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874208","KUZ R60100",NA,NA,"Oyama-cho, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.907222,35.315,NA,2003,8,22,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874212","KUZ R60104",NA,NA,"Gotemba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.955278,35.285278,NA,2003,8,23,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874220","KUZ R60115",NA,NA,"Gotemba-shi, Shizuoka Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",138.996667,35.277222,NA,2003,8,23,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874235","KUZ R60130",NA,NA,"Hakone-machi, Kanagawa Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.463611,34.797778,NA,2003,9,8,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874238","KUZ R60135",NA,NA,"Anou-cho, Mie Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",136.473611,34.799722,NA,2003,9,9,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874239","KUZ R60136",NA,NA,"Yamamoto-cho, Suzuka-shi, Mei Pref."
"fe34f771-4df6-4f07-910b-12948dde2180","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",135.782778,35.362222,NA,2003,10,5,"cdround,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","779874249","KUZ R60146",NA,NA,"Mikunitoge Pass, Asiu, Kyoto Pref."
"6863f850-572a-41f1-aa58-c7b40b4e1a5c","PRESERVED_SPECIMEN","PRESENT","Plestiodon japonicus",130.7878,32.5013,"Kyushu",1871,1,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3440081676","http://id.luomus.fi/KS.MS781",NA,NA,"Kyushu"
